company-externalId,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,company-owners,company-note
116681239623,The Institute of Cancer Research,+44 (0) 20 7352 8133,http://www.icr.ac.uk/,123 Old Brompton Road,London,,SW7 3RP,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-09-05
By: Max Petch
Last Perm Job: 2018-09-05
Managed By: Max Petch
Last Contract Job: 2017-06-29
Managed By: Max Petch
Contract: Louise Rowson
"
116681335929,Hiyacar,0203 768 9994,https://www.hiyacar.co.uk/,"1 Fore Street, Moorgate",London,,EC2Y 9DT,,London,110944273.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-03-16
By: Max Petch
Last Perm Job: 2017-03-16
Managed By: Max Petch
Contract: Max Petch
"
116681597574,Network Locum,,,15 Bonhill Street,,,EC2A 4DN,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-04-19
By: Matt Allum
Contract: Matt Allum
"
116681629696,Sportslabs,(0) 208 247 3857,http://sportlabs.com/,"The Courtyard  7 Francis Grove, ",London,,SW19 4DW,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-04-21
By: Max Petch
Contract: Max Petch
"
116681633167,Touriocity,020 30092392,https://touriocity.com/#!/,Touriocity Limited  Studio 12  6 - 8 Cole Street,London,,SE1 4YH,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116681662026,Flexciton,,,"Monmouth House, 58-64 City Road",London,,EC1Y 2AL,,London,,,"Status: Lead
Client Type: Head Office
Last Contacted: 2017-04-25
By: Henry Jackson
Contract: Henry Jackson
"
116672764874,OpenMarket Inc,020 8987 8855,,389 Chiswick High Road 15th Floor ,London ,,W4 4AL,,London ,,,"Status: Incomplete
Client Type: Head Office
Contract: David Robinson
"
116672768147,Salvation Army,02073 674 500,www.salvationarmy.org.uk,101 Newington Causeway,London,,SE1 6BN,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672773188,Geonomics Global Games,02070 360 900,,"3rd Floor, The Place, 175 High Holborn",London ,,WC1V 7AA,,London ,104948740.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-07-31
By: Max Petch
Last Perm Job: 2016-01-13
Managed By: Denva Bradford
Contract: David Robinson
"
116672773934,Sopra Steria,,,"4th Floor, 30 Old Broad Street",,London,EC2N 1HT,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-15
By: Danielle Green
Contract: Denva Bradford
"
116672780289,Vubiquity,020 7378 2500,,"3 More London Riverside , London",,,SE1 2AQ,,,,,"Status: Incomplete
Client Type: Head Office
Contract: David Robinson
"
116672780690,FSI (FM) solutions,01708 251 900,,"Exchange House , 180 - 182 St Mary's Lane",,Essex,RM14 3BT,,Essex,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672782592,Co-Operative Bank,01618 341 212,www.co-operative.coop/corporate,1 Angel Square,Manchester,,M60 0AG,GB,"Manchester, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672835576,babylon health,02071 000 762,http://www.babylonhealth.com/contactus/,"6 Salem Road , London, Greater London ",,,W2 4BU,,,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672838902,Ogilvy & Mather Group UK,02075 667 000,www.ogilvy.co.uk,10 Cabot Square,London,,E14 4QB,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672840663,Clearmatics,,,30 Great Guilford Street ,LONDON,,SE1 0HS,,LONDON,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672846979,iJento,01235 854 004,www.ijento.com,99 Park Drive,Abingdon,Oxfordshire,OX14 4RY,GB,"Abingdon, Oxfordshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672847023,Simbec Research Ltd,01443 690 977,www.simbec.co.uk,Cardiff Rd,Merthyyr Tydfil,,CF48 4DR,GB,"Merthyyr Tydfil, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672869151,Prudential insurance Plc,02072 207 588,www.prudential.co.uk,Laurence Pountney Hill,London,,EC4R 0HH,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672875121,Return on Digital,0845 314 3267,http://www.returnondigital.com/,"Ground Floor, The Tower, Deva Centre",Manchester,,M3 7BF,,Manchester,,,"Status: Incomplete
Client Type: Head Office
Contract: Niamh Stone
"
116672876920,FICO,02079 408 718,,"5th floor, Cotton Centre",,London,SE1 2QP,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-01-21
By: Denva Bradford
Contract: Denva Bradford
"
116672892621,Nexmo Inc.,0207 490 2866,,1st Floor 44 Featherstone Street ,London ,,EC1Y 8RN,,London ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-11-10
By: Max Petch
Contract: David Robinson
"
116672899476,The Bank of New York Mellon,020 7163 4300,,160 Queen Victoria St,London,,EC4V 4LA,,London,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-01-14
By: Danielle Green
Contract: Danielle Green
"
116672942541,Graphnet Health Ltd.,01908 500 700,,"Station House, Station Road",Newport Pagnell,,MK16 0AG,,Newport Pagnell,,,"Status: Incomplete
Client Type: Head Office
Contract: David Robinson
"
116672953183,Nottingham University Hospitals NHS Trust,01159 691 169,www.nuh.nhs.uk,Hucknall Rd,Nottingham,,NG5 1PB,GB,"Nottingham, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672953203,Love Film International,02088 968 000,www.amazon.co.uk,60 Holborn Viaduct,London,,EC1A 2FD,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672955180,Integrella Ltd.,02074 481 530,,"Integrella, 120 Moorgate",London,,EC2M 6UR,,London,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672970530,KCOM,01482 602 100,www.kcom.com,37 Carr Lane,Hull,,HU1 3RE,GB,"Hull, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672982793,Amgen Limited,01223 420 305,www.amgen.co.uk,240 Cambridge Science Park,Cambridge,,CB4 0WD,GB,"Cambridge, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116672983419,allaints,02073 744 988,,9 Devonshire Square,london,,EC2M 4YD,,london,,,"Status: Lead
Client Type: Head Office
Contract: Eric Thwaite
"
116673002230,Bristol-Meyers Squibb,01895 523 000,www.b-ms.co.uk,"BMS House, Uxbridge Business Park",Uxbridge,Middlesex,UB8 1DH,GB,"Uxbridge, Middlesex, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673002252,BTG International,02075 750 000,www.btgplc.com,5 Fleet Place,London,,EC4M 7RD,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673002290,Allianz Insurance,03442 090 841,www.allianz.co.uk,57 Ladymead,Guildford,Surrey,GU1 1DB,GB,"Guildford, Surrey, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673016769,Akinika Debt Recovery,01772 557 635,www.akinika.co.uk,33-34 Winckley Square,Preston,,PR1 3EL,GB,"Preston, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673016784,Office For National Statistics,08456 013 034,www.ons.gov.uk,1 Drummond Gate,London,,SW1V 2QQ,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673051448,Flexeye Ltd,01483 306 060,,"Hays House, Millmead",Guilford,,GU2 4HJ,,Guilford,105251449.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-05
By: Danielle Green
Contract: Danielle Green
"
116673110976,Sellafield Nuclear plant,019467 28333,,Sellafield,,,CA20 1PG,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-16
By: Danielle Green
Contract: Danielle Green
"
116673136547,Arvato UK,08448 460 800,www.arvato.com,"5 Sandringham Park,, Swansea Vale",,Swansea,SE7 0EA,,Swansea,,,"Status: Active
Client Type: Site
Last Contacted: 2016-04-15
By: Danielle Green
Contract: Danielle Green
"
116673138168,Connected Digital Economy Catapult,03001 233 101,www.digitalcatapultcentre.org.uk,101 Euston Rd,London,,NW1 2RA,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673142472,iSecure Consulting,02921 404 679,,36 Ffordd Eynon Evans,Caerphilly,,CF83 2ET,,Caerphilly,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-17
By: Danielle Green
Contract: Danielle Green
"
116673147253,DevOpsguys Ltd,,,Cardiff,,,,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-24
By: Danielle Green
Contract: Danielle Green
"
116673150223,Principality Building Society 2,03303334000,,"Principality Buildings, Queen Street",Cardiff,,CF10 1UA,,Cardiff,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-03-08
By: Danielle Green
Contract: Danielle Green
"
116673165426,Cyber Essentials,,,Cardiff,,,,,,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-05-03
By: Danielle Green
Contract: Danielle Green
"
116673166127,Cambridge Cognition,01223 810700,,Tunbridge Court,,,CB25 9TU,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Carl Ashdown
"
116673178796,SIS Live Ltd,01908 865656,,"Whitehall Avenue, Kingston",Milton Keynes,Buckinghamshire,MK10 0AX,,"Milton Keynes, Buckinghamshire",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-02-24
By: David Robinson
Contract: David Robinson
"
116673191157,Meta Finanz,+49893 605 310,www.metafinanz.de,Leopoldstrasse 146,80804 Munchen,,,DE,"80804 Munchen, GERMANY",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673191169,Shell IT,02079 341 234,www.shell.co.uk,Shell Centre,London,,SE1 7NA,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673191214,Action For Children,01923 361 500,www.actionforchildren.org.uk,"3 Boulevard, Ascot Rd",Watford,,WD18 8AG,GB,"Watford, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673223793,I-Mind,01822 618 255,www.imindinitiative.org,12 Plymouth Rd,Tavistock,Devon,PL19 8AY,GB,"Tavistock, Devon, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116673244236,Vodafone Group PLC,08454 400 020/0333 042 685,www.vodafone.com,"Vodafone House, The Connection",Newbury,Berks,RG14 2FN,GB,"Newbury, Berks, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674119584,Inmarsat,,,99 City Rd,London,,EC1Y 1AX,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Alastair Band
"
116674154544,bayport,0208 458 5357,,Second Floor 1 Bridge Lane Temple Fortune London NW11 0EA,Second Floor 1 Bridge Lane Temple Fortune London N,,NW11 0EA,,Second Floor 1 Bridge Lane Temple Fortune London N,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-03-14
By: Eric Thwaite
Last Perm Job: 2016-03-14
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116674166340,Creditsafe Ltd, 02920 886 500,,"Centurion House, Centurion Way",Farington,Leyland,PR25 3GR,,"Farington, Leyland",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-04-01
By: Danielle Green
Contract: Danielle Green
"
116674194671,The British Red Cross,03448711111,,44 Moorfields ,London,EC2Y 9AL,,,"London, EC2Y 9AL",,,"Status: Incomplete
Client Type: Site
Contract: Stephen Hellier
"
116674195813,Virgin Atlantic,08448110000,,Manor Royal trading estate,Crawley ,West Sussex ,RH10 9NU,GB,"Crawley , West Sussex , UNITED KINGDOM",,,"Status: Incomplete
Client Type: Site
Contract: Stephen Hellier
"
116674239145,Latitude Group,,http://www.latitudegroup.com/,"Third Floor, Red Lion Buildings ",12 Cock Lane,London,EC1A 9BU,,"12 Cock Lane, London",,,"Status: Active
Client Type: Head Office
Contract: Henry Jackson
"
116674257406,Oxford Brookes University,01865 741 111,www.brookes.ac.uk,"Headington Campus, Headington Rd",Oxford,,OX3 0BP,GB,"Oxford, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674257424,Markerstudy Group,08443 246 900,www.markerstudygroup.com,"Markerstudy House, 45 Westerham Rd",Sevenoaks,Kent,TN13 2BQ,GB,"Sevenoaks, Kent, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674257468,Easy Credit,+4991 153 900,www.easycredit.de,.,,,,DE,GERMANY,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674257498,Factory - CRO Netherlands,+31302 292 727,www.factory-cro-com,Professor Bronkhorstlaan 10,3723 MB Bilthoven,,,NL,"3723 MB Bilthoven, NETHERLANDS",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674265814,Bertelsmann SE&Co KGaA,+4952418 062 321,www.bertelsmann.com,Carl-Bertelsmann-Strasse 270,33311 Guetersloh,,,DE,"33311 Guetersloh, GERMANY",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674265845,Deloitte Belgium,+3226 006 000,www2.deloitte.com,Berkenlaan 8,Brussels,,,BE,"Brussels, BELGIUM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674300277,MeDiNova Research,01923 834230,www.medinovaresearch.com,"Daniel Ward Mt Vernon Hosp, Rickmansworth Rd",,Middlesex,HA6 2RN,,Middlesex,,,"Status: Incomplete
Client Type: Head Office
Contract: Alastair Band
"
116674329693,Adidad Group Netherlands,+31205 734 573,www.adidas-group.com,.,,,,NL,NETHERLANDS,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674329748,CGI Belgium,+3227 081 111,www.cgi.com,Leonardo Da Vincilaan 19,Brussels,,,BE,"Brussels, BELGIUM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674334739,Knight Frank,020 7861 5133,,London,,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-03-10
By: Henry Jackson
Last Perm Job: 2016-04-20
Managed By: Henry Jackson
Contract: Henry Jackson
"
116674343997,Alianz Belgium,+3222 146 111,www.allianz.be,Lakensestraat 35,1000 Brussel,,,BE,"1000 Brussel, BELGIUM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674346378,Nexmo,020 3198 0560,https://www.nexmo.com/,"1st Floor, 44 Featherstone Street",London,,EC1Y 8RN,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-04-11
By: Alastair Band
Contract: Alastair Band
"
116674350065,PawSquad,+441613751226,www.pawsquad.com,85 Station Road,,Middlesex,HA8 7JH,,Middlesex,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-04-11
By: Alastair Band
Contract: Alastair Band
"
116674364846,Commerzbank Frankfurt,+4969238 080 121,www.commerzbank-areana.de,"Stadion frankfurt Management GmbH, Moerfelder Landstrasse 363",60528 Frankfurt,,,DE,"60528 Frankfurt, GERMANY",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674367651,Bill Hub,02031 982 335,https://billhub.io/,"BillHub Loft, 77 East Road",London,,N1 6AH,,London,109842187.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-11-16
By: Max Petch
Last Perm Job: 2016-11-16
Managed By: Max Petch
Contract: Alastair Band
"
116674384916,Gotham Digital Science Ltd,08456 439 220,,"4th Floor, , 161 Drury Lane",London,London,WC2B 5PN,,"London, London",105730380.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-04-18
By: Danielle Green
Contract: Danielle Green
"
116674386987,Westgate Cyber Security,+44 (0)1633 215 545,,195 Caerleon Road,Newport,,NP19 7HA,,Newport,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-04-15
By: Danielle Green
Contract: Danielle Green
"
116674387069,Arcanum,01558 669 140,,PARC Y BRENIN CWRT ,,,SA32 8SD,,,105734515.rtf,,"Status: Active
Client Type: Site
Last Contacted: 2016-04-15
By: Danielle Green
Contract: Danielle Green
"
116674387480,Net Consulting,+44(0)29 2097 2020,,4C Greenmeadow Springs Business ParkVillage,Cardiff,,CF15 7NE,,Cardiff,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-04-15
By: Danielle Green
Contract: Danielle Green
"
116674396021,Deloitte Digital,0207 9363 000,,"Buckley Building, 49 Clerkenwell Green",London,London,EC1V 4JP,GB,"London, London, UNITED KINGDOM",,,"Status: Active
Client Type: Site
Contract: Stephen Hellier
"
116674398653,SECFORCE LTD,0845 056 8694,,"11, Beaufort Court Admirals Way,",London,,E14 9XL,,London,,,"Status: Incomplete
Client Type: Site
Last Contacted: 2016-04-18
By: Danielle Green
Contract: Danielle Green
"
116674400487,ING Netherlands,+31205 639 111,www.ing.com,Amsterdamse Poort,1102 MG Amsterdam,,,NL,"1102 MG Amsterdam, NETHERLANDS",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674418772,Altran GMBH,+4969 660 555,www.altran.de,.,Frankfurt,,,DE,"Frankfurt, GERMANY",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674519491,Deutsche Bank AG - Risk Centre,+493031 092 710,www.deutsche-bank.de,Hardenbergstrasse 32,10623 Berlin,,,DE,"10623 Berlin, GERMANY",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116674519522,Veramed,02036 967 240,www.veramed.co.uk,5th Floor Regal House,Twickenham,,TW1 3QS,GB,"Twickenham, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116675588590,CSS,+(32) 2 345 02 36,http://css.be/,"Boulevard PaapsemLaan, 11 Brussel",,,1070,BE,BELGIUM,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-09-13
By: Max Petch
Last Contract Job: 2016-09-13
Managed By: Max Petch
Contract: Alastair Band
"
116675601341,Foresters Life,02086 283 400,,2 Cromwell Ave,Bromley,Kent,BR2 9BF,,"Bromley, Kent",,,"Status: Active
Client Type: Site
Last Contacted: 2016-05-04
By: Danielle Green
Contract: Danielle Green
"
116675607404,ESF Capital,020 3866 4700,http://www.esfcapital.com/,"Newlands House, 40 Berners Street",,,W1T 3NA,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-02-02
By: Max Petch
Last Perm Job: 2018-02-02
Managed By: Max Petch
Last Contract Job: 2017-09-29
Managed By: Zak Abukar
Contract: Alastair Band
"
116675645756,Ryman,01270 505888,http://www.ryman.co.uk/,22-24 Worple Road,Wimbledon,,SW19 4DD,,Wimbledon,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-05-09
By: Alastair Band
Last Perm Job: 2016-05-09
Managed By: Alastair Band
Last Contract Job: 2016-05-09
Managed By: Alastair Band
Contract: Alastair Band
"
116675682946,Move Guides,020  3808 6350,www.moveguides.com,33 Queens Street ,London,,EC4R 1AP,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Site
Last Contacted: 2016-05-20
By: Adam Oliver
Last Perm Job: 2016-05-20
Managed By: Adam Oliver
Contract: Stephen Hellier
"
116675768816,MetaMetrics,01666 820 010,http://metametrics.co.uk/,"International House, 107 Gloucester Road",Wiltshire,,SN16 0AJ,,Wiltshire,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116675770028,Layer Digital,0203 289 0822,http://layer.digital/contact.html,One Alfred Place,London,,WC1E 7EB,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116675770291,Skipjaq,,,"1st Floor, 83-84 George Street",,Surrey,TW9 1HE,,Surrey,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-04-21
By: Max Petch
Contract: Henry Jackson
"
116675835165,Brightblue Consulting,0203 475 7004,http://brightblueconsulting.co.uk/contact/,"WeWork Old, St Corsham St",London,,N1 6DR,,London,111358317.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-05-25
By: Henry Jackson
Last Perm Job: 2017-04-19
Managed By: Eric Thwaite
Contract: Sam Covey
"
116659564948,British Film Institute,02072 551 444,,21 Stephen St,London,,W1T 1LN,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-08-06
By: Matthew Mangan
Contract: Matthew Mangan
"
116659565891,The Gambling Commission,0121 230 6666,,Birmingham,,,,GB,UNITED KINGDOM,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-10-06
By: Kelsey Carew
Contract: Matthew Mangan
"
116659567057,Natural History Museum,020 7942 5000 (opt 5),,Cromwell Rd,London,,SW7 5BD,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-10-21
By: Henry Jackson
Contract: Matthew Mangan
"
