company-externalId,company-name,company-locationName,company-locationCountry,company-locationZipCode,company-phone,company-website,company-document,company-note
Co5733001/1053,The Jacobs Bakery Ltd,,,,0151 525 3661,www.danone.com,,
Co57336/91,Technology Publishing,,,,+ 1 412 431 8300,,,"Description: 2100 Wharton Street, Suite 310, Pittsburgh,
PA, 15213, USA
Company Log: Entered on 01/04/2003 by 
"
Co5746582/2088,Rhys Roberts - Ideas In Practice,,,,01256 884 000,,,
Co5750697/1945,Octapharma,,,,01676 521 000,www.octapharma.com,,
Co57561/90,Imperator Financial Conferences & Exhibitions,,,,0207 256 5364,,,"Description: Mercury House 
Triton Court
14 Finsbury Square
London EC2A 1BR
Company Log: Entered on 31/03/2003 by 
"
Co57590/335,Enter Company Name 12,,,,,,,"Company Log: Entered on 01/12/2003 by 
"
Co5759074/1177,-Cegedim Ltd,,,,+44 (01628) 773533,www.cegedim.com,,
Co5763549/1671,HSBC Holdings,England - London,,,0207 620 8000,,,
Co5766546/1665,HMG Worldwide,,,,0207 689 6660,www.health-news.co.uk,,
Co5769102/1428,Comed Communications,,,,01865 487 109,www.voxmedica.com,,
Co57730/90,Scottish Exhibitions & Conference Centre,,,,0141 204 0123,www,,"Description: Scottish Exhibition & Conference Centre, Glasgow G3 8YW
Company Log: Entered on 31/03/2003 by 
"
Co5774178/1578,Foster Wheeler Energy Limited,,,,0118 913 1234,www.fwc.com,,
Co5777383/1923,Noonan Russo Presence,,,,0207 726 4452,,,
Co57848/90,Kable Ltd,,,,0207 608 0900,www.kablenet.com,,"Description: The Courtyard 
55 Charterhouse Street
London EC1M 6HA
Company Log: Entered on 31/03/2003 by 
"
Co5784972/1421,CMP Information - kent,,,,01732 364 422,www.cmpinformation.com,,
Co57858/129,August.One Communications,England - London,,W12 7SL,02088468300,www.augustone.com,,"Description: Network House
Wood Lane
London W12 7SL

EMEA microsoft team 0207 269 4770
"
Co57860/99,Multimedia Medical Education Ltd,,,SE1 8EZ ,0870 241 4458,,,"Description: Friars House 157, Blackfriars Rd 
London 
SE1 8EZ 

Company Log: Entered on 09/04/2003 by 
"
Co57867/105,Square One,,,EC2A 2AD,020 7208 2828,,,"Company Log: Entered on 15/04/2003 by 
"
Co5787952/1633,Hallmark Cards Ltd,,,,01274 252 000,www.hallmark.com,,
Co57883/134,NetBooster Paris,France,,75011,01 40 40 27 00,http://www.netbooster-agency.fr,,"Description: NetBooster Agency est l'agence de communication interactive du groupe NetBooster.


Company Log: Entered on 14/05/2003 by 
"
Co57885/92,One 2 One,,,,01700 500 121,www.one2one.com,,"Description: 10 Gallowgate Rothesay
Isle of Bute PA20 0HR
Company Log: Entered on 02/04/2003 by 
"
Co5789590/2343,Xansa (Formerly FI Group),,,,0870 241 6181,,,
Co57954/98,European Trade & Exhibitions Services,,,,01784 880 890,www.industry.co.uk,,"Description: 9-11 High Street
Staines Middlesex TW18 4QY
Company Log: Entered on 08/04/2003 by 
"
Co57977/98,Grosvenor house Art & Antiques Fair,,,,0207 495 8743,,,"Description: Grosvenor House
Park Lane
London W1A 3AA
Company Log: Entered on 08/04/2003 by 
"
Co5801678/2101,Roundhouse Advertising Ltd,,,SG14 2NN,01707 335 599,www.roundhouse-healthad.com,,
Co58028/93,Globix,,,,0207 323 4367,www.globix.com,,"Company Log: Entered on 03/04/2003 by 
"
Co5807403/2266,Tyco Healthcare,,,,0031 041 857 6600,www.tyco.com,,
Co5808860/1697,Information Transfer,,,,01223 312 227,,,
Co5818478/1833,Mastercare Ltd,,,,01442 888 000,,,
Co5819839/1496,Direct Publishing Solutions,,,,01628 520 783,,,
Co5835484/1751,Johnson Matthey Plc,,,,0207 269 8000,www.matthey.com,,"Description: 40-42 Hatton Garden
London
EC1N 8EE
"
Co58362/14,Enter Company Name 11,,,,,,,
Co58369/113,WestLB Panmure Ltd,,,,020 7020 4000,,,"Description: Woolgate Exchange 25, Basinghall St 
London 
EC2V 5HA 
Company Log: Entered on 23/04/2003 by 
"
Co58460/91,WHC Promotions,,,,0208 977 5858,,,"Description: 30 Cambridge Crescent
Teddington
Surrey TW11 8DY
Company Log: Entered on 01/04/2003 by 
"
Co5848632/1778,Laboratories for applied Biology Ltd,,,,020 8800 2252,no website,,
Co58511/92,Purple Consultancy,,,N1 0QH,0207 288 6700,www.purple-consultancy.com,,"Description: Business Design Centre 52
Upper Street
London N1 0QH
Company Log: Entered on 02/04/2003 by 
"
Co58568/91,Westrade Fairs Ltd,,,,01923 778 311,,,"Description: 28 Chruch Street
Rickmansworth
Herts WD3 1DD
Company Log: Entered on 01/04/2003 by 
"
Co5861232/1458,Current Medical Literature,,,,0207 465 8377,www.currentmedicalliterature.com,,
Co58631/167,Waggener Edstrom,England - London,,WC2E 7HA,0207 632 3800,www.wagged.com,"com_Waggener Edstrom.doc,com_Waggener Edstrom_Healthcare.docx,com_WECandidateBriefing.docx","Description: Waggener Edstrom
Total staff 60
Staff turnover 2008
11 per cent
Training budget per head per year
£2,500

Since it opened in London in 2001, Waggener Edstrom has nearly doubled in size every year, and its revenues have grown by nearly 2,000 per cent. Staff have flourished with the agency, enjoying flexible hours, working from home, subsidised sports, overseas secondments and volunteer days. Being part of a global company has its benefits too – staff can go on exchange to other offices around the world.
All staff follow a learning programme that includes in-house training and £1,000 a year to fund external professional development. Wag Ed is supportive of alternative working hours, working from home or going part-time to support work/life balance.
Executive V-P and general manager EMEA, Chris Talago, says: ‘People are our product; developing and retaining them drives everything we do.’




IMPORTANT - LEVELING

AE £22-29k
SAE £28-37k
AM £35-45k
AD £46-60k

ASD £58k + (this one is a bit of a guess, but they offered an ASD of mine £58k!)




·	Lump sum bonuses upon promotions from SAE and up (as well as salary increase)
·	Offer alternative working schedules for people with young kids etc
·	Weekly meetings with line managers about your progression as well as the full review system
·	Possible exchange programmes with both their international offices (number around 15 everywhere from the US to Asia) and those of their affiliates

Waggener Edstorm they have offices in London, Paris, Munich, and the US.
They are a fantastic agency and have recently won the ""Best Big Agency to work for"" award for 2004.  They also are the 4th largest agency in the world to work for according to PR week. They are a forward - thinking company, and work in the areas of technology and science with some of the worlds most prestigious clients i.e. Microsoft, Alcatel, MasterCard etc.  They have professional education and development opportunities and a real opportunity to make a difference.  They have a very energetic and dynamic culture and there are at present 100 employees in the London office.
An incredible agency: With an infrastructure that has been building for 20 years, Waggener Edstrom has a stellar reputation based on its commitment to continuously redefining themselves, staying nimble and staying on the cutting edge. 



Waggener Edstrom
Tower House- Third Floor
10 Southampton Street
Covent Garden
London WC2E 7HA
PH: +44 20 7632 3800
 
nearest tube stations are - Embankment, Charing Cross, or Covent Garden
 
 
multimap link;
http://www.multimap.com/map/browse.cgi?client=public&db=pc&cidr_client=none&lang=&pc=WC2E7HA&advanced=&client=public&addr2=&quicksearch=WC2E+7HA&addr3=&addr1=

3rd round interviews
- What media relations do you have?
- What do you like about wagged?
- Are you familiar with Windows?
- How quickly do u pick up things/ learning curve
- 2 campaigns that have been the highlight in the past year?
- What product launches have you been involved in?
- Why PR?
- What can you bring to the company? 

Must Have:
Genuine interest in technology and businesses -the impact of technology on the way people work
 I think the right candidate needs to have a passion for the details as well as the bigger picture business issues - be able to swing from 'wearing the geek hat' and get excited about architecture and workflow, to brainstorm around how to make that relevant to the IT manager for the small business, for example.
Be able to work towards the long term g
Company Log: Entered on 16/06/2003 by 
"
Co58631/280,Sonus,England - London,,,0207 851 4890,www.sonuspr.co.uk,,"Description: Sonus PR is a telecoms PR agency providing media relations and analyst relations to telecoms-focused clients worldwide.
 

Company Log: Entered on 07/10/2003 by 
"
Co5868681/1491,Dexcel Pharma Ltd,,,,01327 312266,www.dexcelpharma.co.uk,,
Co5871643/1474,Daws & Associates Ltd,,,W6 8JA,0208 563 0663,www.daws.uk.com,,"Description: Building Elsanore House
77 Palace Road
Hamnersmith London W6 8JA
"
Co5877410/2275,Unilever Cosmetics International,,,,0208 439 6000,www.unilever.com,,
Co5883548/2141,Servier Laboratories Ltd,,,SL3 6RL,01753 662 744,www.servier.com,,
Co58860/90,Reed Exhibitions Companies Ltd,,,,0208 910 7910,www.reedexpo.com,,"Description: Oriel House, 26 The Quadrant, Richmond, Surrey TW9 1DL
Company Log: Entered on 31/03/2003 by 
"
Co58964/90,Middle East Stamps,,,,0131 538 3683,,,"Description: Po Box 707
Edinburgh EH4 6JS
Company Log: Entered on 31/03/2003 by 
"
Co58977/90,Institute of Groundmanship,,,,02890 761 637,,,"Description: Apt 21 The Stables
Cairnburn Gardens
Belfast
N Ireland BT4 2HY
Company Log: Entered on 31/03/2003 by 
"
Co5898748/1347,Bureau Veritas,France - Paris,,,,,,
Co5900151/1978,Panceutics Ltd,,,,01793 822 275,,,
Co59083/98,East Midlands Exhibitions,,,,0115 943 8034,www.rhgroup.co.uk,,"Description: C/O Abbots Way
Nottingham NG8 1FZ
Company Log: Entered on 08/04/2003 by 
"
Co5909910/1227,Altana Pharma - Nycomed Ltd,,,,01628 646 400,www.altanapharma.co.uk,,
Co5914503/1340,British Sky Broadcasting,,,,0207 705 3000,www.sky.com,,
Co59169/174,The Recruitment Academy,,,,08702 400 994,www.therecruitmentacademy.com,,"Description: The Annexe Town Hall Chambers
Shoreham BN43 5DD
Company Log: Entered on 23/06/2003 by 
"
Co59170/97,Darwin Rhodes,,,,020 7829 8378,www.darwinrhodes.com,,"Company Log: Entered on 07/04/2003 by 
"
Co59190/153,RentaPhone,,,,,,,"Description: B2B web design
Company Log: Entered on 02/06/2003 by 
"
Co59190/280,Cable & Wireless 1,,,,,,,"Company Log: Entered on 07/10/2003 by 
"
Co5922861/1352,C.S.F,,,,07710 016 138,,,
Co5928281/1209,AG Consulting,,,,0208 394 7465,,,"Company Log: 

01/05/2003
left a me
"
Co5945684/1355,Calor Gas,,,,01926 330 088,www.calorgas.co.uk,,
Co59460/128,Social Welfare,,,,01) 8748444 2280,www.cidb.ie,,"Description: Gandon House,
Amiens Street,
Dublin 1.

Company Log: Entered on 08/05/2003 by 
"
Co59477/93,Fox Partnerships,,,,,,,"Company Log: Entered on 03/04/2003 by 
"
Co59558/90,MOCA Exhibitions,,,,0121 693 7000,www.moca.org.uk,,"Description: Centre Court, 1301 Stratford Road, Hall Green, Birmingham B28 9HH
Company Log: Entered on 31/03/2003 by 
"
Co59602/90,John Theodorson,,,,01604 790 966,,,"Description: 7 Kinsfisher Court
Ecton Lane Sywell
Norhants NN6 0DB
Company Log: Entered on 31/03/2003 by 
"
Co59613/304,Black Diamond Futures,,,,,blackdiamondfutures.com,,"Company Log: Entered on 10/31/2003 by 
"
Co59646/223,World Event Management,,,,01274 854 100,www.world-events.com,,"Description: Summit House, Woodland Park
Cleckheaton, West Yorkshire
BD19 6BW
Company Log: Entered on 11/08/2003 by 
"
Co59689/191,Metrica,,,,020 7922 1670,www.metrica.net,,"Description: Unit G, 25 Copperfield Street
London
SE1 0EN
Company Log: Entered on 10/07/2003 by 
"
Co5974070/1215,Alchemist,,,,0207 476 1474,www.alchemistconsultancy.co.uk,,
Co5974889/1490,Dewhirst Group Plc,,,,01377 252 561,www.dewhirst.com,,"Description: they are cloth manufacturer with world JDE implemented
factory all over the world 
looking for a analyst programmer in feb 2003 
have some internal and external teams for jde
to follow up

"
Co59773/91,Wines from Spain Commercial Office,,,,0207 486 0101,,,"Description: 66 Chiltern Street
London W1M 2LS
Company Log: Entered on 01/04/2003 by 
"
Co5983919/1236,Anglian Pharma Sales & Marketing limited,,,,01438 743 070,www.anglianpharma.plc.uk,,
Co5993497/1789,Leo Pharmaceuticals,,,,01844 347 333,www.leo-pharma.com,,"Description: Longwick Road . Princes Risborough . Buckinghamshire . HP27 9RR

"
Co59991/90,Paramount Exhibitions & Conferences,,,,0208 207 5599,,,"Description: 17-21 Shenley Road
Borehamwood
Herts WD6 1RT
Company Log: Entered on 31/03/2003 by 
"
Co6002330/1444,Cory Environmental - essex,,,,01375 654 200,www.coryenvironmental.co.uk,,
Co60042/174,thesportsweb,,,,0207 622 8500,www.thesportsweb.co.uk,,"Description: Cloisters House 
8 Battersea Park Road
London SW8 4BG
Company Log: Entered on 23/06/2003 by 
"
Co60069/199,2cv:reseach,,,,207 655 9900,www.2cv.co.uk,,"Description: 14 Garrick Street
Covent Garden
London WC2E 9SE
Company Log: Entered on 18/07/2003 by 
"
Co6007100/1680,ICI Paints,,,,01753 550 000,www.dulux.com,,"Description: Wexham Road,
Slough, SL2 5DS
"
Co6008126/1786,LeapFrog Medical Communications,,,HP9 1FN,01494 731 600,www.leapfrogmedical.com,,"Description: As you may have heard, LeapFrog have been acquired by Adventis to form part of their new integrated healthcare offering, Adventis Healthcare, which already includes Affiniti and Roundhouse HealthAd. As part of this we are expanding and looking for new experienced staff.

However, we are also planning to move offices later in the year, probably July-Sept, to the Beaconsfield area.

So, please could you let me know if you have any candidates who have Med Ed experience and who would be well located for the new office in Beaconsfield http://www.centro-beaconsfield.co.uk/location.html
 but would be prepared to communte over to Horley at least a few days a week until we move.

Many thanks
Gail

"
Co6013707/1631,Halesway Limited,,,SP10 1ES,01264 339 955,www.halesway.net,,"Description: 36 East Street 
Andover
SP10 1ES Hampshire 

17 staff, all working on healthcare. Independant

award winning

big pharmas
"
Co6016009/2083,Renton pharmaceuticals Ltd,,,,020 7224 1388,,,
Co6020031/1963,OTC Publications,,,,0121 733 8808,www.otc-bulletin.com,,"Description: 34 Creynoods
Sharley
Solahull B90 4ER
"
Co6020282/2350,Zaicom MMC (International),South East,,RH12 1DZ,01252 717718,http://www.zaicom.com/,,"Description: http://www.zaicom.com/mmc-services.asp


"
Co6027018/1813,Lupin Limited,,,,01565 751 378,www.lupinworld.com,,
Co60273/218,Atrium Communications,,,,208-424-8784,www.atriumcom.com,,"Description: Sage House
319 Pinner Road
Harrow
HA1 4HF
Company Log: Entered on 06/08/2003 by 
"
Co60378/97,Crucial Events Ltd,,,,01353 665 577,,,"Description: Alexander House
Forehill
Ely Cambs CB7 4AF
Company Log: Entered on 07/04/2003 by 
"
Co60396/98,Greenwoods Exhibitions,,,,01296 631 181,,,"Description: Po Box 49 
Aylesbury
Bucks HP22 5FF
Company Log: Entered on 08/04/2003 by 
"
Co6045182/2041,Profile Pharma Ltd,,,PO22 9SL,0870 770 2025,www.profilehs.com,,
Co6051220/1814,Luxford,,,,0207 831 3636,www.luxford.co.uk,,"Description: 28 Great Queen Street
London WC2B 5BB
"
Co6062599/1602,General Domestic Appliancations,,,,01733 568 989,,,
Co6063166/1188,ABB Steward Ltd,,,,0121 705 0411,www.abb.com,,
Co6064297/1321,BP Oil Uk Ltd,,,,01908 853 000,www.bp.com,,
Co6066806/2247,Topline Communications,,,,(0) 207 580 6502,,,
Co60681/97,Binstead Exhibitions Plc,,,,01256 764 180,,,"Description: 90 London Road
Hook
Hants RG27 9LF
Company Log: Entered on 07/04/2003 by 
"
